screen_id,campaign_id,date,booked_impressions,delivered_impressions,delivery_rate,status,impression_diff
SCR_003,CAMP_A,2024-01-16,4000,2889,0.72225,UNDER-DELIVERY,-1111
SCR_007,CAMP_A,2024-01-16,3000,2786,0.9286666666666666,ON TRACK,-214
SCR_004,CAMP_A,2024-01-16,6000,5751,0.9585,ON TRACK,-249
SCR_035,CAMP_A,2024-01-16,6000,5952,0.992,ON TRACK,-48
SCR_012,CAMP_A,2024-01-16,5000,4632,0.9264,ON TRACK,-368
SCR_011,CAMP_A,2024-01-16,3000,2773,0.9243333333333333,ON TRACK,-227
SCR_002,CAMP_A,2024-01-16,6000,5593,0.9321666666666667,ON TRACK,-407
SCR_032,CAMP_A,2024-01-16,5000,4741,0.9482,ON TRACK,-259
SCR_033,CAMP_A,2024-01-16,4000,3971,0.99275,ON TRACK,-29
SCR_008,CAMP_A,2024-01-16,4000,3927,0.98175,ON TRACK,-73
SCR_005,CAMP_A,2024-01-16,4000,4719,1.17975,OVER-DELIVERY,719
SCR_016,CAMP_A,2024-01-16,6000,5628,0.938,ON TRACK,-372
SCR_029,CAMP_A,2024-01-16,6000,5677,0.9461666666666667,ON TRACK,-323
SCR_021,CAMP_A,2024-01-16,6000,5652,0.942,ON TRACK,-348
SCR_027,CAMP_A,2024-01-16,5000,4694,0.9388,ON TRACK,-306
SCR_013,CAMP_A,2024-01-16,4000,4107,1.02675,ON TRACK,107
SCR_045,CAMP_A,2024-01-16,6000,5491,0.9151666666666667,ON TRACK,-509
SCR_039,CAMP_A,2024-01-16,6000,5853,0.9755,ON TRACK,-147
SCR_028,CAMP_B,2024-01-16,6000,5586,0.931,ON TRACK,-414
SCR_034,CAMP_B,2024-01-16,6000,6042,1.007,ON TRACK,42
SCR_026,CAMP_B,2024-01-16,3000,2910,0.97,ON TRACK,-90
SCR_031,CAMP_B,2024-01-16,4000,3850,0.9625,ON TRACK,-150
SCR_045,CAMP_B,2024-01-16,5000,5007,1.0014,ON TRACK,7
SCR_007,CAMP_B,2024-01-16,3000,2757,0.919,ON TRACK,-243
SCR_029,CAMP_B,2024-01-16,5000,4742,0.9484,ON TRACK,-258
SCR_032,CAMP_B,2024-01-16,5000,4948,0.9896,ON TRACK,-52
SCR_016,CAMP_B,2024-01-16,4000,3682,0.9205,ON TRACK,-318
SCR_006,CAMP_B,2024-01-16,5000,4585,0.917,ON TRACK,-415
SCR_036,CAMP_B,2024-01-16,5000,4622,0.9244,ON TRACK,-378
SCR_001,CAMP_B,2024-01-16,5000,4576,0.9152,ON TRACK,-424
SCR_027,CAMP_B,2024-01-16,5000,4913,0.9826,ON TRACK,-87
SCR_014,CAMP_B,2024-01-16,3000,3031,1.0103333333333333,ON TRACK,31
SCR_009,CAMP_B,2024-01-16,4000,3764,0.941,ON TRACK,-236
SCR_023,CAMP_B,2024-01-16,3000,3017,1.0056666666666667,ON TRACK,17
SCR_019,CAMP_B,2024-01-16,4000,4035,1.00875,ON TRACK,35
SCR_042,CAMP_B,2024-01-16,5000,4723,0.9446,ON TRACK,-277
SCR_041,CAMP_B,2024-01-16,6000,5509,0.9181666666666667,ON TRACK,-491
SCR_039,CAMP_B,2024-01-16,5000,4875,0.975,ON TRACK,-125
SCR_008,CAMP_C,2024-01-16,4000,4002,1.0005,ON TRACK,2
SCR_031,CAMP_C,2024-01-16,6000,5619,0.9365,ON TRACK,-381
SCR_046,CAMP_C,2024-01-16,3000,3108,1.036,ON TRACK,108
SCR_035,CAMP_C,2024-01-16,4000,3858,0.9645,ON TRACK,-142
SCR_044,CAMP_C,2024-01-16,3000,2754,0.918,ON TRACK,-246
SCR_047,CAMP_C,2024-01-16,4000,3910,0.9775,ON TRACK,-90
SCR_019,CAMP_C,2024-01-16,5000,4772,0.9544,ON TRACK,-228
SCR_029,CAMP_C,2024-01-16,5000,4982,0.9964,ON TRACK,-18
SCR_040,CAMP_C,2024-01-16,6000,5902,0.9836666666666667,ON TRACK,-98
SCR_024,CAMP_C,2024-01-16,5000,4719,0.9438,ON TRACK,-281
SCR_005,CAMP_C,2024-01-16,6000,5684,0.9473333333333334,ON TRACK,-316
SCR_013,CAMP_C,2024-01-16,3000,2840,0.9466666666666667,ON TRACK,-160
SCR_030,CAMP_C,2024-01-16,4000,3723,0.93075,ON TRACK,-277
SCR_006,CAMP_C,2024-01-16,5000,4663,0.9326,ON TRACK,-337
SCR_037,CAMP_C,2024-01-16,4000,3700,0.925,ON TRACK,-300
SCR_026,CAMP_C,2024-01-16,5000,4836,0.9672,ON TRACK,-164
SCR_012,CAMP_C,2024-01-16,5000,4915,0.983,ON TRACK,-85
SCR_048,CAMP_C,2024-01-16,3000,3111,1.037,ON TRACK,111
SCR_042,CAMP_C,2024-01-16,4000,3920,0.98,ON TRACK,-80
SCR_004,CAMP_C,2024-01-16,4000,3703,0.92575,ON TRACK,-297
SCR_002,CAMP_D,2024-01-16,3000,2944,0.9813333333333333,ON TRACK,-56
SCR_026,CAMP_D,2024-01-16,5000,3673,0.7346,UNDER-DELIVERY,-1327
SCR_032,CAMP_D,2024-01-16,4000,3688,0.922,ON TRACK,-312
SCR_010,CAMP_D,2024-01-16,3000,2806,0.9353333333333333,ON TRACK,-194
SCR_030,CAMP_D,2024-01-16,4000,4038,1.0095,ON TRACK,38
SCR_021,CAMP_D,2024-01-16,4000,2818,0.7045,UNDER-DELIVERY,-1182
SCR_047,CAMP_D,2024-01-16,6000,6206,1.0343333333333333,ON TRACK,206
SCR_001,CAMP_D,2024-01-16,6000,5707,0.9511666666666667,ON TRACK,-293
SCR_035,CAMP_D,2024-01-16,3000,2870,0.9566666666666667,ON TRACK,-130
SCR_033,CAMP_D,2024-01-16,4000,3862,0.9655,ON TRACK,-138
SCR_022,CAMP_D,2024-01-16,6000,5682,0.947,ON TRACK,-318
SCR_019,CAMP_D,2024-01-16,5000,4839,0.9678,ON TRACK,-161
SCR_031,CAMP_D,2024-01-16,3000,3076,1.0253333333333334,ON TRACK,76
SCR_039,CAMP_D,2024-01-16,6000,5685,0.9475,ON TRACK,-315
SCR_044,CAMP_D,2024-01-16,6000,5783,0.9638333333333333,ON TRACK,-217
SCR_029,CAMP_D,2024-01-16,3000,2848,0.9493333333333334,ON TRACK,-152
SCR_040,CAMP_D,2024-01-16,5000,4324,0.8648,UNDER-DELIVERY,-676
SCR_008,CAMP_D,2024-01-16,6000,6703,1.1171666666666666,OVER-DELIVERY,703
SCR_038,CAMP_D,2024-01-16,5000,4911,0.9822,ON TRACK,-89
SCR_042,CAMP_D,2024-01-16,4000,4072,1.018,ON TRACK,72
SCR_019,CAMP_E,2024-01-16,4000,3997,0.99925,ON TRACK,-3
SCR_036,CAMP_E,2024-01-16,4000,3162,0.7905,UNDER-DELIVERY,-838
SCR_032,CAMP_E,2024-01-16,6000,5512,0.9186666666666666,ON TRACK,-488
SCR_003,CAMP_E,2024-01-16,5000,4917,0.9834,ON TRACK,-83
SCR_020,CAMP_E,2024-01-16,5000,4859,0.9718,ON TRACK,-141
SCR_038,CAMP_E,2024-01-16,3000,3015,1.005,ON TRACK,15
SCR_046,CAMP_E,2024-01-16,3000,2793,0.931,ON TRACK,-207
SCR_048,CAMP_E,2024-01-16,3000,2909,0.9696666666666667,ON TRACK,-91
SCR_049,CAMP_E,2024-01-16,4000,3667,0.91675,ON TRACK,-333
SCR_030,CAMP_E,2024-01-16,5000,5142,1.0284,ON TRACK,142
SCR_015,CAMP_E,2024-01-16,5000,3054,0.6108,UNDER-DELIVERY,-1946
SCR_002,CAMP_E,2024-01-16,3000,3028,1.0093333333333334,ON TRACK,28
SCR_001,CAMP_E,2024-01-16,4000,3951,0.98775,ON TRACK,-49
SCR_010,CAMP_E,2024-01-16,4000,4093,1.02325,ON TRACK,93
SCR_017,CAMP_E,2024-01-16,5000,5003,1.0006,ON TRACK,3
SCR_044,CAMP_E,2024-01-16,5000,5706,1.1412,OVER-DELIVERY,706
SCR_031,CAMP_E,2024-01-16,4000,2787,0.69675,UNDER-DELIVERY,-1213
SCR_008,CAMP_E,2024-01-16,5000,4817,0.9634,ON TRACK,-183
SCR_050,CAMP_E,2024-01-16,4000,4326,1.0815,OVER-DELIVERY,326
SCR_014,CAMP_E,2024-01-16,4000,4053,1.01325,ON TRACK,53
SCR_036,CAMP_A,2024-01-17,5000,4748,0.9496,ON TRACK,-252
SCR_040,CAMP_A,2024-01-17,3000,3064,1.0213333333333334,ON TRACK,64
SCR_045,CAMP_A,2024-01-17,4000,3799,0.94975,ON TRACK,-201
SCR_034,CAMP_A,2024-01-17,4000,3680,0.92,ON TRACK,-320
SCR_035,CAMP_A,2024-01-17,3000,2383,0.7943333333333333,UNDER-DELIVERY,-617
SCR_050,CAMP_A,2024-01-17,6000,3245,0.5408333333333334,UNDER-DELIVERY,-2755
SCR_008,CAMP_A,2024-01-17,3000,3084,1.028,ON TRACK,84
SCR_027,CAMP_A,2024-01-17,3000,2261,0.7536666666666667,UNDER-DELIVERY,-739
SCR_030,CAMP_A,2024-01-17,3000,3088,1.0293333333333334,ON TRACK,88
SCR_005,CAMP_A,2024-01-17,4000,3744,0.936,ON TRACK,-256
SCR_044,CAMP_A,2024-01-17,5000,2776,0.5552,UNDER-DELIVERY,-2224
SCR_009,CAMP_A,2024-01-17,5000,4776,0.9552,ON TRACK,-224
SCR_002,CAMP_A,2024-01-17,4000,4046,1.0115,ON TRACK,46
SCR_031,CAMP_A,2024-01-17,4000,3675,0.91875,ON TRACK,-325
SCR_023,CAMP_A,2024-01-17,3000,3009,1.003,ON TRACK,9
SCR_020,CAMP_A,2024-01-17,5000,5040,1.008,ON TRACK,40
SCR_024,CAMP_A,2024-01-17,3000,2768,0.9226666666666666,ON TRACK,-232
SCR_039,CAMP_A,2024-01-17,4000,4082,1.0205,ON TRACK,82
SCR_029,CAMP_A,2024-01-17,6000,5919,0.9865,ON TRACK,-81
SCR_032,CAMP_A,2024-01-17,6000,5543,0.9238333333333333,ON TRACK,-457
SCR_023,CAMP_B,2024-01-17,6000,6598,1.0996666666666666,OVER-DELIVERY,598
SCR_025,CAMP_B,2024-01-17,5000,5096,1.0192,ON TRACK,96
SCR_028,CAMP_B,2024-01-17,4000,3791,0.94775,ON TRACK,-209
SCR_014,CAMP_B,2024-01-17,6000,5514,0.919,ON TRACK,-486
SCR_033,CAMP_B,2024-01-17,6000,5746,0.9576666666666667,ON TRACK,-254
SCR_015,CAMP_B,2024-01-17,3000,2921,0.9736666666666667,ON TRACK,-79
SCR_027,CAMP_B,2024-01-17,3000,2933,0.9776666666666667,ON TRACK,-67
SCR_008,CAMP_B,2024-01-17,3000,3345,1.115,OVER-DELIVERY,345
SCR_021,CAMP_B,2024-01-17,3000,3078,1.026,ON TRACK,78
SCR_043,CAMP_B,2024-01-17,4000,3482,0.8705,UNDER-DELIVERY,-518
SCR_030,CAMP_B,2024-01-17,5000,5098,1.0196,ON TRACK,98
SCR_041,CAMP_B,2024-01-17,6000,6113,1.0188333333333333,ON TRACK,113
SCR_034,CAMP_B,2024-01-17,6000,6016,1.0026666666666666,ON TRACK,16
SCR_009,CAMP_B,2024-01-17,5000,5070,1.014,ON TRACK,70
SCR_032,CAMP_B,2024-01-17,6000,5980,0.9966666666666667,ON TRACK,-20
SCR_024,CAMP_B,2024-01-17,6000,5858,0.9763333333333334,ON TRACK,-142
SCR_019,CAMP_B,2024-01-17,4000,3696,0.924,ON TRACK,-304
SCR_003,CAMP_B,2024-01-17,5000,4700,0.94,ON TRACK,-300
SCR_006,CAMP_B,2024-01-17,4000,3121,0.78025,UNDER-DELIVERY,-879
SCR_011,CAMP_B,2024-01-17,3000,2740,0.9133333333333333,ON TRACK,-260
SCR_012,CAMP_C,2024-01-17,5000,4901,0.9802,ON TRACK,-99
SCR_025,CAMP_C,2024-01-17,3000,2742,0.914,ON TRACK,-258
SCR_039,CAMP_C,2024-01-17,6000,5552,0.9253333333333333,ON TRACK,-448
SCR_044,CAMP_C,2024-01-17,6000,5753,0.9588333333333333,ON TRACK,-247
SCR_021,CAMP_C,2024-01-17,6000,3403,0.5671666666666667,UNDER-DELIVERY,-2597
SCR_010,CAMP_C,2024-01-17,5000,4656,0.9312,ON TRACK,-344
SCR_020,CAMP_C,2024-01-17,6000,6018,1.003,ON TRACK,18
SCR_040,CAMP_C,2024-01-17,6000,5903,0.9838333333333333,ON TRACK,-97
SCR_043,CAMP_C,2024-01-17,6000,5994,0.999,ON TRACK,-6
SCR_007,CAMP_C,2024-01-17,6000,6126,1.021,ON TRACK,126
SCR_005,CAMP_C,2024-01-17,3000,2922,0.974,ON TRACK,-78
SCR_034,CAMP_C,2024-01-17,6000,5735,0.9558333333333333,ON TRACK,-265
SCR_032,CAMP_C,2024-01-17,5000,4568,0.9136,ON TRACK,-432
SCR_030,CAMP_C,2024-01-17,3000,2872,0.9573333333333334,ON TRACK,-128
SCR_013,CAMP_C,2024-01-17,3000,2973,0.991,ON TRACK,-27
SCR_019,CAMP_C,2024-01-17,6000,6649,1.1081666666666667,OVER-DELIVERY,649
SCR_038,CAMP_C,2024-01-17,5000,4586,0.9172,ON TRACK,-414
SCR_048,CAMP_C,2024-01-17,4000,3977,0.99425,ON TRACK,-23
SCR_017,CAMP_C,2024-01-17,3000,2755,0.9183333333333333,ON TRACK,-245
SCR_018,CAMP_C,2024-01-17,5000,5418,1.0836,OVER-DELIVERY,418
SCR_035,CAMP_D,2024-01-17,6000,6927,1.1545,OVER-DELIVERY,927
SCR_021,CAMP_D,2024-01-17,5000,5077,1.0154,ON TRACK,77
SCR_003,CAMP_D,2024-01-17,5000,4744,0.9488,ON TRACK,-256
SCR_030,CAMP_D,2024-01-17,6000,5955,0.9925,ON TRACK,-45
SCR_043,CAMP_D,2024-01-17,3000,2938,0.9793333333333333,ON TRACK,-62
SCR_028,CAMP_D,2024-01-17,5000,4743,0.9486,ON TRACK,-257
SCR_037,CAMP_D,2024-01-17,6000,5947,0.9911666666666666,ON TRACK,-53
SCR_033,CAMP_D,2024-01-17,3000,2955,0.985,ON TRACK,-45
SCR_027,CAMP_D,2024-01-17,5000,4918,0.9836,ON TRACK,-82
SCR_018,CAMP_D,2024-01-17,6000,5730,0.955,ON TRACK,-270
SCR_002,CAMP_D,2024-01-17,3000,2847,0.949,ON TRACK,-153
SCR_031,CAMP_D,2024-01-17,5000,4900,0.98,ON TRACK,-100
SCR_038,CAMP_D,2024-01-17,4000,3770,0.9425,ON TRACK,-230
SCR_040,CAMP_D,2024-01-17,6000,5887,0.9811666666666666,ON TRACK,-113
SCR_049,CAMP_D,2024-01-17,3000,2931,0.977,ON TRACK,-69
SCR_025,CAMP_D,2024-01-17,4000,3750,0.9375,ON TRACK,-250
SCR_050,CAMP_D,2024-01-17,6000,5957,0.9928333333333333,ON TRACK,-43
SCR_036,CAMP_D,2024-01-17,6000,6026,1.0043333333333333,ON TRACK,26
SCR_007,CAMP_D,2024-01-17,3000,2872,0.9573333333333334,ON TRACK,-128
SCR_026,CAMP_D,2024-01-17,4000,4028,1.007,ON TRACK,28
SCR_049,CAMP_E,2024-01-17,4000,3801,0.95025,ON TRACK,-199
SCR_020,CAMP_E,2024-01-17,6000,5800,0.9666666666666667,ON TRACK,-200
SCR_028,CAMP_E,2024-01-17,3000,2836,0.9453333333333334,ON TRACK,-164
SCR_027,CAMP_E,2024-01-17,3000,3043,1.0143333333333333,ON TRACK,43
SCR_021,CAMP_E,2024-01-17,4000,3661,0.91525,ON TRACK,-339
SCR_005,CAMP_E,2024-01-17,6000,5503,0.9171666666666667,ON TRACK,-497
SCR_041,CAMP_E,2024-01-17,3000,2846,0.9486666666666667,ON TRACK,-154
SCR_014,CAMP_E,2024-01-17,3000,2888,0.9626666666666667,ON TRACK,-112
SCR_047,CAMP_E,2024-01-17,5000,5125,1.025,ON TRACK,125
SCR_018,CAMP_E,2024-01-17,6000,6024,1.004,ON TRACK,24
SCR_019,CAMP_E,2024-01-17,4000,3936,0.984,ON TRACK,-64
SCR_011,CAMP_E,2024-01-17,3000,3053,1.0176666666666667,ON TRACK,53
SCR_017,CAMP_E,2024-01-17,5000,4608,0.9216,ON TRACK,-392
SCR_016,CAMP_E,2024-01-17,3000,2852,0.9506666666666667,ON TRACK,-148
SCR_026,CAMP_E,2024-01-17,6000,6040,1.0066666666666666,ON TRACK,40
SCR_037,CAMP_E,2024-01-17,6000,5543,0.9238333333333333,ON TRACK,-457
SCR_008,CAMP_E,2024-01-17,4000,3868,0.967,ON TRACK,-132
SCR_010,CAMP_E,2024-01-17,5000,4586,0.9172,ON TRACK,-414
SCR_013,CAMP_E,2024-01-17,5000,4623,0.9246,ON TRACK,-377
SCR_001,CAMP_E,2024-01-17,6000,5652,0.942,ON TRACK,-348
SCR_018,CAMP_A,2024-01-18,4000,3842,0.9605,ON TRACK,-158
SCR_010,CAMP_A,2024-01-18,6000,6175,1.0291666666666666,ON TRACK,175
SCR_024,CAMP_A,2024-01-18,5000,5875,1.175,OVER-DELIVERY,875
SCR_031,CAMP_A,2024-01-18,4000,4086,1.0215,ON TRACK,86
SCR_046,CAMP_A,2024-01-18,4000,3968,0.992,ON TRACK,-32
SCR_048,CAMP_A,2024-01-18,6000,5673,0.9455,ON TRACK,-327
SCR_020,CAMP_A,2024-01-18,3000,3096,1.032,ON TRACK,96
SCR_002,CAMP_A,2024-01-18,6000,6182,1.0303333333333333,ON TRACK,182
SCR_042,CAMP_A,2024-01-18,5000,5119,1.0238,ON TRACK,119
SCR_039,CAMP_A,2024-01-18,3000,3002,1.0006666666666666,ON TRACK,2
SCR_003,CAMP_A,2024-01-18,3000,2964,0.988,ON TRACK,-36
SCR_004,CAMP_A,2024-01-18,5000,4567,0.9134,ON TRACK,-433
SCR_016,CAMP_A,2024-01-18,3000,2801,0.9336666666666666,ON TRACK,-199
SCR_017,CAMP_A,2024-01-18,6000,5566,0.9276666666666666,ON TRACK,-434
SCR_036,CAMP_A,2024-01-18,6000,5698,0.9496666666666667,ON TRACK,-302
SCR_025,CAMP_A,2024-01-18,3000,3284,1.0946666666666667,OVER-DELIVERY,284
SCR_044,CAMP_A,2024-01-18,4000,3996,0.999,ON TRACK,-4
SCR_045,CAMP_A,2024-01-18,5000,5117,1.0234,ON TRACK,117
SCR_008,CAMP_A,2024-01-18,4000,3997,0.99925,ON TRACK,-3
SCR_050,CAMP_A,2024-01-18,5000,4679,0.9358,ON TRACK,-321
SCR_027,CAMP_B,2024-01-18,6000,5576,0.9293333333333333,ON TRACK,-424
SCR_024,CAMP_B,2024-01-18,5000,4918,0.9836,ON TRACK,-82
SCR_012,CAMP_B,2024-01-18,3000,2899,0.9663333333333334,ON TRACK,-101
SCR_026,CAMP_B,2024-01-18,6000,5845,0.9741666666666666,ON TRACK,-155
SCR_025,CAMP_B,2024-01-18,4000,3739,0.93475,ON TRACK,-261
SCR_037,CAMP_B,2024-01-18,5000,4871,0.9742,ON TRACK,-129
SCR_015,CAMP_B,2024-01-18,4000,3747,0.93675,ON TRACK,-253
SCR_002,CAMP_B,2024-01-18,4000,3787,0.94675,ON TRACK,-213
SCR_043,CAMP_B,2024-01-18,4000,3852,0.963,ON TRACK,-148
SCR_036,CAMP_B,2024-01-18,4000,3483,0.87075,UNDER-DELIVERY,-517
SCR_040,CAMP_B,2024-01-18,4000,4111,1.02775,ON TRACK,111
SCR_044,CAMP_B,2024-01-18,5000,4970,0.994,ON TRACK,-30
SCR_006,CAMP_B,2024-01-18,3000,1651,0.5503333333333333,UNDER-DELIVERY,-1349
SCR_030,CAMP_B,2024-01-18,5000,4808,0.9616,ON TRACK,-192
SCR_013,CAMP_B,2024-01-18,4000,4008,1.002,ON TRACK,8
SCR_017,CAMP_B,2024-01-18,5000,3558,0.7116,UNDER-DELIVERY,-1442
SCR_011,CAMP_B,2024-01-18,3000,2821,0.9403333333333334,ON TRACK,-179
SCR_004,CAMP_B,2024-01-18,5000,5160,1.032,ON TRACK,160
SCR_047,CAMP_B,2024-01-18,3000,2075,0.6916666666666667,UNDER-DELIVERY,-925
SCR_020,CAMP_B,2024-01-18,6000,5767,0.9611666666666666,ON TRACK,-233
SCR_024,CAMP_C,2024-01-18,5000,2742,0.5484,UNDER-DELIVERY,-2258
SCR_009,CAMP_C,2024-01-18,5000,5152,1.0304,ON TRACK,152
SCR_036,CAMP_C,2024-01-18,5000,4721,0.9442,ON TRACK,-279
SCR_003,CAMP_C,2024-01-18,5000,4833,0.9666,ON TRACK,-167
SCR_038,CAMP_C,2024-01-18,4000,4157,1.03925,ON TRACK,157
SCR_012,CAMP_C,2024-01-18,4000,4119,1.02975,ON TRACK,119
SCR_017,CAMP_C,2024-01-18,6000,3338,0.5563333333333333,UNDER-DELIVERY,-2662
SCR_011,CAMP_C,2024-01-18,4000,3884,0.971,ON TRACK,-116
SCR_033,CAMP_C,2024-01-18,4000,3866,0.9665,ON TRACK,-134
SCR_032,CAMP_C,2024-01-18,6000,3812,0.6353333333333333,UNDER-DELIVERY,-2188
SCR_022,CAMP_C,2024-01-18,6000,5547,0.9245,ON TRACK,-453
SCR_030,CAMP_C,2024-01-18,4000,3688,0.922,ON TRACK,-312
SCR_049,CAMP_C,2024-01-18,5000,4659,0.9318,ON TRACK,-341
SCR_006,CAMP_C,2024-01-18,5000,4981,0.9962,ON TRACK,-19
SCR_021,CAMP_C,2024-01-18,4000,4145,1.03625,ON TRACK,145
SCR_034,CAMP_C,2024-01-18,4000,3679,0.91975,ON TRACK,-321
SCR_028,CAMP_C,2024-01-18,6000,6152,1.0253333333333334,ON TRACK,152
SCR_010,CAMP_C,2024-01-18,3000,3112,1.0373333333333334,ON TRACK,112
SCR_044,CAMP_C,2024-01-18,3000,2960,0.9866666666666667,ON TRACK,-40
SCR_004,CAMP_C,2024-01-18,3000,2789,0.9296666666666666,ON TRACK,-211
SCR_006,CAMP_D,2024-01-18,3000,2943,0.981,ON TRACK,-57
SCR_030,CAMP_D,2024-01-18,6000,6574,1.0956666666666666,OVER-DELIVERY,574
SCR_046,CAMP_D,2024-01-18,4000,4090,1.0225,ON TRACK,90
SCR_043,CAMP_D,2024-01-18,3000,1737,0.579,UNDER-DELIVERY,-1263
SCR_031,CAMP_D,2024-01-18,6000,5682,0.947,ON TRACK,-318
SCR_049,CAMP_D,2024-01-18,4000,3895,0.97375,ON TRACK,-105
SCR_041,CAMP_D,2024-01-18,6000,6178,1.0296666666666667,ON TRACK,178
SCR_018,CAMP_D,2024-01-18,4000,3689,0.92225,ON TRACK,-311
SCR_039,CAMP_D,2024-01-18,5000,4868,0.9736,ON TRACK,-132
SCR_001,CAMP_D,2024-01-18,6000,5899,0.9831666666666666,ON TRACK,-101
SCR_022,CAMP_D,2024-01-18,6000,6714,1.119,OVER-DELIVERY,714
SCR_003,CAMP_D,2024-01-18,5000,4832,0.9664,ON TRACK,-168
SCR_029,CAMP_D,2024-01-18,6000,6791,1.1318333333333332,OVER-DELIVERY,791
SCR_021,CAMP_D,2024-01-18,6000,5965,0.9941666666666666,ON TRACK,-35
SCR_009,CAMP_D,2024-01-18,4000,3914,0.9785,ON TRACK,-86
SCR_014,CAMP_D,2024-01-18,3000,2900,0.9666666666666667,ON TRACK,-100
SCR_004,CAMP_D,2024-01-18,6000,6227,1.0378333333333334,ON TRACK,227
SCR_019,CAMP_D,2024-01-18,5000,4890,0.978,ON TRACK,-110
SCR_037,CAMP_D,2024-01-18,5000,4908,0.9816,ON TRACK,-92
SCR_026,CAMP_D,2024-01-18,3000,2929,0.9763333333333334,ON TRACK,-71
SCR_027,CAMP_E,2024-01-18,5000,5020,1.004,ON TRACK,20
SCR_007,CAMP_E,2024-01-18,6000,5666,0.9443333333333334,ON TRACK,-334
SCR_030,CAMP_E,2024-01-18,4000,3680,0.92,ON TRACK,-320
SCR_043,CAMP_E,2024-01-18,5000,4619,0.9238,ON TRACK,-381
SCR_037,CAMP_E,2024-01-18,3000,1633,0.5443333333333333,UNDER-DELIVERY,-1367
SCR_017,CAMP_E,2024-01-18,4000,3879,0.96975,ON TRACK,-121
SCR_023,CAMP_E,2024-01-18,6000,6213,1.0355,ON TRACK,213
SCR_045,CAMP_E,2024-01-18,6000,6094,1.0156666666666667,ON TRACK,94
SCR_038,CAMP_E,2024-01-18,5000,5176,1.0352,ON TRACK,176
SCR_006,CAMP_E,2024-01-18,6000,5528,0.9213333333333333,ON TRACK,-472
SCR_033,CAMP_E,2024-01-18,4000,2170,0.5425,UNDER-DELIVERY,-1830
SCR_002,CAMP_E,2024-01-18,3000,2803,0.9343333333333333,ON TRACK,-197
SCR_008,CAMP_E,2024-01-18,3000,2982,0.994,ON TRACK,-18
SCR_048,CAMP_E,2024-01-18,4000,3965,0.99125,ON TRACK,-35
SCR_012,CAMP_E,2024-01-18,4000,4671,1.16775,OVER-DELIVERY,671
SCR_036,CAMP_E,2024-01-18,4000,3651,0.91275,ON TRACK,-349
SCR_026,CAMP_E,2024-01-18,4000,4024,1.006,ON TRACK,24
SCR_003,CAMP_E,2024-01-18,6000,5827,0.9711666666666666,ON TRACK,-173
SCR_041,CAMP_E,2024-01-18,6000,5617,0.9361666666666667,ON TRACK,-383
SCR_014,CAMP_E,2024-01-18,6000,3017,0.5028333333333334,UNDER-DELIVERY,-2983
SCR_041,CAMP_A,2024-01-19,5000,4724,0.9448,ON TRACK,-276
SCR_046,CAMP_A,2024-01-19,6000,5551,0.9251666666666667,ON TRACK,-449
SCR_028,CAMP_A,2024-01-19,5000,4833,0.9666,ON TRACK,-167
SCR_027,CAMP_A,2024-01-19,4000,3739,0.93475,ON TRACK,-261
SCR_032,CAMP_A,2024-01-19,5000,4879,0.9758,ON TRACK,-121
SCR_038,CAMP_A,2024-01-19,5000,5104,1.0208,ON TRACK,104
SCR_039,CAMP_A,2024-01-19,6000,5688,0.948,ON TRACK,-312
SCR_036,CAMP_A,2024-01-19,6000,6109,1.0181666666666667,ON TRACK,109
SCR_019,CAMP_A,2024-01-19,5000,5069,1.0138,ON TRACK,69
SCR_003,CAMP_A,2024-01-19,4000,3786,0.9465,ON TRACK,-214
SCR_049,CAMP_A,2024-01-19,3000,2780,0.9266666666666666,ON TRACK,-220
SCR_026,CAMP_A,2024-01-19,4000,3895,0.97375,ON TRACK,-105
SCR_040,CAMP_A,2024-01-19,6000,5845,0.9741666666666666,ON TRACK,-155
SCR_033,CAMP_A,2024-01-19,4000,3664,0.916,ON TRACK,-336
SCR_045,CAMP_A,2024-01-19,3000,2831,0.9436666666666667,ON TRACK,-169
SCR_015,CAMP_A,2024-01-19,4000,4086,1.0215,ON TRACK,86
SCR_004,CAMP_A,2024-01-19,3000,2861,0.9536666666666667,ON TRACK,-139
SCR_002,CAMP_A,2024-01-19,3000,2777,0.9256666666666666,ON TRACK,-223
SCR_048,CAMP_A,2024-01-19,4000,4156,1.039,ON TRACK,156
SCR_042,CAMP_A,2024-01-19,5000,5050,1.01,ON TRACK,50
SCR_036,CAMP_B,2024-01-19,3000,3085,1.0283333333333333,ON TRACK,85
SCR_018,CAMP_B,2024-01-19,4000,4008,1.002,ON TRACK,8
SCR_010,CAMP_B,2024-01-19,6000,5537,0.9228333333333333,ON TRACK,-463
SCR_045,CAMP_B,2024-01-19,5000,4639,0.9278,ON TRACK,-361
SCR_033,CAMP_B,2024-01-19,4000,3856,0.964,ON TRACK,-144
SCR_039,CAMP_B,2024-01-19,3000,3045,1.015,ON TRACK,45
SCR_043,CAMP_B,2024-01-19,5000,4661,0.9322,ON TRACK,-339
SCR_007,CAMP_B,2024-01-19,5000,5040,1.008,ON TRACK,40
SCR_004,CAMP_B,2024-01-19,5000,4709,0.9418,ON TRACK,-291
SCR_029,CAMP_B,2024-01-19,6000,5567,0.9278333333333333,ON TRACK,-433
