screen_id,campaign_id,date,booked_impressions,delivered_impressions
SCR_003,CAMP_D,2024-01-11,4000,4003
SCR_040,CAMP_D,2024-01-11,4000,4524
SCR_041,CAMP_D,2024-01-11,5000,4949
SCR_015,CAMP_D,2024-01-11,3000,3106
SCR_047,CAMP_D,2024-01-11,3000,3051
SCR_025,CAMP_D,2024-01-11,6000,5799
SCR_012,CAMP_D,2024-01-11,3000,2874
SCR_039,CAMP_E,2024-01-11,4000,3990
SCR_003,CAMP_E,2024-01-11,5000,4550
SCR_047,CAMP_E,2024-01-11,4000,4394
SCR_025,CAMP_E,2024-01-11,6000,5768
SCR_026,CAMP_E,2024-01-11,4000,4023
SCR_040,CAMP_E,2024-01-11,3000,2944
SCR_042,CAMP_E,2024-01-11,5000,5080
SCR_034,CAMP_E,2024-01-11,4000,3741
SCR_019,CAMP_E,2024-01-11,6000,5663
SCR_050,CAMP_E,2024-01-11,6000,5895
SCR_004,CAMP_E,2024-01-11,5000,4626
SCR_012,CAMP_E,2024-01-11,5000,5078
SCR_032,CAMP_E,2024-01-11,5000,5177
SCR_029,CAMP_E,2024-01-11,6000,6050
SCR_001,CAMP_E,2024-01-11,6000,6159
SCR_013,CAMP_E,2024-01-11,3000,2830
SCR_043,CAMP_E,2024-01-11,6000,6235
SCR_044,CAMP_E,2024-01-11,4000,3854
SCR_035,CAMP_E,2024-01-11,5000,4556
SCR_002,CAMP_E,2024-01-11,5000,4610
SCR_044,CAMP_A,2024-01-12,4000,3769
SCR_048,CAMP_A,2024-01-12,5000,4619
SCR_022,CAMP_A,2024-01-12,3000,2988
SCR_005,CAMP_A,2024-01-12,3000,2941
SCR_036,CAMP_A,2024-01-12,3000,2874
SCR_012,CAMP_A,2024-01-12,5000,5190
SCR_031,CAMP_A,2024-01-12,5000,5189
SCR_021,CAMP_A,2024-01-12,5000,5037
SCR_023,CAMP_A,2024-01-12,4000,3214
SCR_014,CAMP_A,2024-01-12,6000,5485
SCR_037,CAMP_A,2024-01-12,5000,4996
SCR_018,CAMP_A,2024-01-12,4000,3702
SCR_045,CAMP_A,2024-01-12,6000,5466
SCR_013,CAMP_A,2024-01-12,4000,3692
SCR_032,CAMP_A,2024-01-12,5000,4718
SCR_040,CAMP_A,2024-01-12,5000,4856
SCR_016,CAMP_A,2024-01-12,5000,4874
SCR_034,CAMP_A,2024-01-12,4000,4031
SCR_017,CAMP_A,2024-01-12,5000,4731
SCR_007,CAMP_A,2024-01-12,4000,4149
SCR_044,CAMP_B,2024-01-12,6000,5898
SCR_015,CAMP_B,2024-01-12,3000,2999
SCR_007,CAMP_B,2024-01-12,3000,2829
SCR_047,CAMP_B,2024-01-12,3000,2860
SCR_018,CAMP_B,2024-01-12,5000,4912
SCR_016,CAMP_B,2024-01-12,5000,4817
SCR_036,CAMP_B,2024-01-12,5000,5176
SCR_028,CAMP_B,2024-01-12,4000,3977
SCR_025,CAMP_B,2024-01-12,4000,3787
SCR_013,CAMP_B,2024-01-12,5000,4866
SCR_010,CAMP_B,2024-01-12,6000,5757
SCR_040,CAMP_B,2024-01-12,5000,5171
SCR_031,CAMP_B,2024-01-12,4000,4122
SCR_001,CAMP_B,2024-01-12,6000,5905
SCR_012,CAMP_B,2024-01-12,3000,1891
SCR_027,CAMP_B,2024-01-12,5000,4739
SCR_032,CAMP_B,2024-01-12,5000,4807
SCR_009,CAMP_B,2024-01-12,6000,6192
SCR_021,CAMP_B,2024-01-12,6000,5603
SCR_026,CAMP_B,2024-01-12,3000,2821
SCR_017,CAMP_C,2024-01-12,4000,4761
SCR_048,CAMP_C,2024-01-12,6000,5652
SCR_045,CAMP_C,2024-01-12,5000,4632
SCR_006,CAMP_C,2024-01-12,4000,3008
SCR_014,CAMP_C,2024-01-12,5000,4853
SCR_011,CAMP_C,2024-01-12,5000,4637
SCR_026,CAMP_C,2024-01-12,4000,3877
SCR_007,CAMP_C,2024-01-12,6000,5958
SCR_043,CAMP_C,2024-01-12,5000,4863
SCR_005,CAMP_C,2024-01-12,4000,3869
SCR_031,CAMP_C,2024-01-12,5000,4651
SCR_036,CAMP_C,2024-01-12,3000,2429
SCR_004,CAMP_C,2024-01-12,4000,3883
SCR_002,CAMP_C,2024-01-12,3000,2921
SCR_044,CAMP_C,2024-01-12,6000,6057
SCR_034,CAMP_C,2024-01-12,5000,5067
SCR_047,CAMP_C,2024-01-12,5000,5123
SCR_042,CAMP_C,2024-01-12,6000,5587
SCR_050,CAMP_C,2024-01-12,6000,5632
SCR_020,CAMP_C,2024-01-12,3000,2823
SCR_049,CAMP_D,2024-01-12,6000,5475
SCR_040,CAMP_D,2024-01-12,3000,2738
SCR_045,CAMP_D,2024-01-12,3000,2778
SCR_044,CAMP_D,2024-01-12,6000,5641
SCR_018,CAMP_D,2024-01-12,4000,2330
SCR_019,CAMP_D,2024-01-12,6000,6083
SCR_042,CAMP_D,2024-01-12,5000,5064
SCR_035,CAMP_D,2024-01-12,5000,5825
SCR_046,CAMP_D,2024-01-12,4000,3178
SCR_027,CAMP_D,2024-01-12,3000,2800
SCR_013,CAMP_D,2024-01-12,5000,5088
SCR_005,CAMP_D,2024-01-12,3000,3008
SCR_012,CAMP_D,2024-01-12,6000,5805
SCR_009,CAMP_D,2024-01-12,3000,3016
SCR_048,CAMP_D,2024-01-12,3000,3113
SCR_008,CAMP_D,2024-01-12,6000,6209
SCR_030,CAMP_D,2024-01-12,5000,5023
SCR_029,CAMP_D,2024-01-12,3000,2979
SCR_047,CAMP_D,2024-01-12,4000,3667
SCR_023,CAMP_D,2024-01-12,4000,3762
SCR_028,CAMP_E,2024-01-12,5000,5198
SCR_021,CAMP_E,2024-01-12,3000,2234
SCR_001,CAMP_E,2024-01-12,3000,2820
SCR_011,CAMP_E,2024-01-12,5000,4835
SCR_018,CAMP_E,2024-01-12,4000,2574
SCR_038,CAMP_E,2024-01-12,4000,3660
SCR_008,CAMP_E,2024-01-12,6000,5883
SCR_026,CAMP_E,2024-01-12,6000,5605
SCR_016,CAMP_E,2024-01-12,5000,4854
SCR_048,CAMP_E,2024-01-12,4000,2235
SCR_003,CAMP_E,2024-01-12,5000,4902
SCR_045,CAMP_E,2024-01-12,6000,4454
SCR_031,CAMP_E,2024-01-12,6000,6148
SCR_010,CAMP_E,2024-01-12,5000,4705
SCR_024,CAMP_E,2024-01-12,3000,2940
SCR_006,CAMP_E,2024-01-12,6000,5992
SCR_042,CAMP_E,2024-01-12,4000,3807
SCR_047,CAMP_E,2024-01-12,5000,5666
SCR_032,CAMP_E,2024-01-12,3000,2569
SCR_040,CAMP_E,2024-01-12,4000,3745
SCR_032,CAMP_A,2024-01-13,6000,6109
SCR_013,CAMP_A,2024-01-13,6000,5507
SCR_007,CAMP_A,2024-01-13,6000,6079
SCR_003,CAMP_A,2024-01-13,3000,2833
SCR_037,CAMP_A,2024-01-13,3000,3055
SCR_042,CAMP_A,2024-01-13,3000,3104
SCR_025,CAMP_A,2024-01-13,3000,3277
SCR_043,CAMP_A,2024-01-13,6000,5870
SCR_050,CAMP_A,2024-01-13,4000,4132
SCR_034,CAMP_A,2024-01-13,6000,6057
SCR_040,CAMP_A,2024-01-13,5000,5006
SCR_038,CAMP_A,2024-01-13,6000,5590
SCR_017,CAMP_A,2024-01-13,4000,3902
SCR_004,CAMP_A,2024-01-13,4000,3951
SCR_024,CAMP_A,2024-01-13,5000,4907
SCR_015,CAMP_A,2024-01-13,5000,4818
SCR_005,CAMP_A,2024-01-13,6000,5712
SCR_001,CAMP_A,2024-01-13,4000,3751
SCR_014,CAMP_A,2024-01-13,5000,4844
SCR_021,CAMP_A,2024-01-13,6000,3079
SCR_019,CAMP_B,2024-01-13,4000,3830
SCR_039,CAMP_B,2024-01-13,4000,4061
SCR_002,CAMP_B,2024-01-13,3000,2951
SCR_034,CAMP_B,2024-01-13,4000,4016
SCR_009,CAMP_B,2024-01-13,6000,6104
SCR_020,CAMP_B,2024-01-13,3000,2847
SCR_001,CAMP_B,2024-01-13,6000,3127
SCR_045,CAMP_B,2024-01-13,5000,5081
SCR_015,CAMP_B,2024-01-13,6000,5554
SCR_014,CAMP_B,2024-01-13,4000,4081
SCR_021,CAMP_B,2024-01-13,3000,2976
SCR_048,CAMP_B,2024-01-13,3000,2746
SCR_018,CAMP_B,2024-01-13,4000,4002
SCR_036,CAMP_B,2024-01-13,4000,3111
SCR_033,CAMP_B,2024-01-13,6000,6047
SCR_010,CAMP_B,2024-01-13,3000,2843
SCR_007,CAMP_B,2024-01-13,6000,5722
SCR_003,CAMP_B,2024-01-13,6000,5498
SCR_030,CAMP_B,2024-01-13,6000,5770
SCR_012,CAMP_B,2024-01-13,6000,5561
SCR_009,CAMP_C,2024-01-13,6000,5731
SCR_031,CAMP_C,2024-01-13,5000,4976
SCR_036,CAMP_C,2024-01-13,5000,4777
SCR_013,CAMP_C,2024-01-13,6000,5803
SCR_032,CAMP_C,2024-01-13,4000,3834
SCR_026,CAMP_C,2024-01-13,3000,3202
SCR_042,CAMP_C,2024-01-13,4000,4066
SCR_037,CAMP_C,2024-01-13,3000,3043
SCR_047,CAMP_C,2024-01-13,5000,4564
SCR_048,CAMP_C,2024-01-13,4000,3750
SCR_040,CAMP_C,2024-01-13,5000,4954
SCR_034,CAMP_C,2024-01-13,4000,3987
SCR_016,CAMP_C,2024-01-13,6000,5977
SCR_038,CAMP_C,2024-01-13,3000,2753
SCR_005,CAMP_C,2024-01-13,4000,3961
SCR_018,CAMP_C,2024-01-13,3000,3098
SCR_028,CAMP_C,2024-01-13,3000,2835
SCR_021,CAMP_C,2024-01-13,5000,4562
SCR_006,CAMP_C,2024-01-13,6000,5756
SCR_004,CAMP_C,2024-01-13,3000,2919
SCR_039,CAMP_D,2024-01-13,5000,4746
SCR_035,CAMP_D,2024-01-13,5000,4956
SCR_006,CAMP_D,2024-01-13,6000,6095
SCR_012,CAMP_D,2024-01-13,3000,3100
SCR_013,CAMP_D,2024-01-13,4000,4106
SCR_033,CAMP_D,2024-01-13,4000,4454
SCR_030,CAMP_D,2024-01-13,4000,3937
SCR_036,CAMP_D,2024-01-13,6000,6169
SCR_002,CAMP_D,2024-01-13,5000,4635
SCR_003,CAMP_D,2024-01-13,4000,3995
SCR_016,CAMP_D,2024-01-13,4000,3800
SCR_034,CAMP_D,2024-01-13,4000,4112
SCR_020,CAMP_D,2024-01-13,4000,3933
SCR_022,CAMP_D,2024-01-13,4000,3929
SCR_032,CAMP_D,2024-01-13,3000,3057
SCR_026,CAMP_D,2024-01-13,4000,4038
SCR_011,CAMP_D,2024-01-13,6000,5696
SCR_042,CAMP_D,2024-01-13,5000,4672
SCR_023,CAMP_D,2024-01-13,4000,4036
SCR_037,CAMP_D,2024-01-13,5000,4948
SCR_039,CAMP_E,2024-01-13,4000,3162
SCR_015,CAMP_E,2024-01-13,3000,3100
SCR_049,CAMP_E,2024-01-13,4000,4153
SCR_044,CAMP_E,2024-01-13,4000,3409
SCR_002,CAMP_E,2024-01-13,6000,5842
SCR_023,CAMP_E,2024-01-13,5000,5126
SCR_006,CAMP_E,2024-01-13,6000,5492
SCR_031,CAMP_E,2024-01-13,6000,5767
SCR_009,CAMP_E,2024-01-13,3000,2906
SCR_033,CAMP_E,2024-01-13,3000,2825
SCR_050,CAMP_E,2024-01-13,6000,5490
SCR_043,CAMP_E,2024-01-13,6000,5951
SCR_024,CAMP_E,2024-01-13,3000,2901
SCR_012,CAMP_E,2024-01-13,5000,4735
SCR_025,CAMP_E,2024-01-13,4000,3958
SCR_032,CAMP_E,2024-01-13,3000,3082
SCR_040,CAMP_E,2024-01-13,6000,5812
SCR_042,CAMP_E,2024-01-13,3000,2958
SCR_011,CAMP_E,2024-01-13,4000,3808
SCR_007,CAMP_E,2024-01-13,3000,2960
SCR_046,CAMP_A,2024-01-14,6000,3389
SCR_013,CAMP_A,2024-01-14,5000,4978
SCR_030,CAMP_A,2024-01-14,4000,3715
SCR_006,CAMP_A,2024-01-14,3000,2850
SCR_017,CAMP_A,2024-01-14,6000,5600
SCR_021,CAMP_A,2024-01-14,4000,3641
SCR_042,CAMP_A,2024-01-14,5000,3445
SCR_011,CAMP_A,2024-01-14,6000,5464
SCR_008,CAMP_A,2024-01-14,6000,5919
SCR_047,CAMP_A,2024-01-14,6000,5804
SCR_044,CAMP_A,2024-01-14,3000,2943
SCR_029,CAMP_A,2024-01-14,4000,2225
SCR_024,CAMP_A,2024-01-14,5000,4122
SCR_041,CAMP_A,2024-01-14,5000,4607
SCR_034,CAMP_A,2024-01-14,3000,2799
SCR_025,CAMP_A,2024-01-14,5000,4999
SCR_033,CAMP_A,2024-01-14,4000,4029
SCR_043,CAMP_A,2024-01-14,5000,4610
SCR_035,CAMP_A,2024-01-14,5000,5133
SCR_018,CAMP_A,2024-01-14,3000,3058
SCR_005,CAMP_B,2024-01-14,5000,4923
SCR_019,CAMP_B,2024-01-14,5000,4949
SCR_031,CAMP_B,2024-01-14,6000,5952
SCR_009,CAMP_B,2024-01-14,6000,6149
SCR_008,CAMP_B,2024-01-14,4000,4149
SCR_045,CAMP_B,2024-01-14,3000,3375
SCR_018,CAMP_B,2024-01-14,3000,2810
SCR_022,CAMP_B,2024-01-14,6000,5720
SCR_034,CAMP_B,2024-01-14,4000,2305
SCR_027,CAMP_B,2024-01-14,5000,4594
SCR_042,CAMP_B,2024-01-14,5000,4760
SCR_014,CAMP_B,2024-01-14,3000,3319
SCR_039,CAMP_B,2024-01-14,6000,5940
SCR_004,CAMP_B,2024-01-14,3000,2805
SCR_007,CAMP_B,2024-01-14,5000,4861
SCR_040,CAMP_B,2024-01-14,6000,5963
SCR_006,CAMP_B,2024-01-14,6000,5819
SCR_048,CAMP_B,2024-01-14,5000,5079
SCR_049,CAMP_B,2024-01-14,3000,2846
SCR_038,CAMP_B,2024-01-14,5000,4562
SCR_037,CAMP_C,2024-01-14,6000,7096
SCR_044,CAMP_C,2024-01-14,5000,5167
SCR_022,CAMP_C,2024-01-14,4000,3731
SCR_023,CAMP_C,2024-01-14,5000,5055
SCR_005,CAMP_C,2024-01-14,3000,2739
SCR_010,CAMP_C,2024-01-14,6000,5580
SCR_018,CAMP_C,2024-01-14,5000,5026
SCR_002,CAMP_C,2024-01-14,5000,4643
SCR_048,CAMP_C,2024-01-14,3000,3095
SCR_025,CAMP_C,2024-01-14,4000,3659
SCR_035,CAMP_C,2024-01-14,6000,5867
SCR_011,CAMP_C,2024-01-14,3000,2747
SCR_050,CAMP_C,2024-01-14,3000,3076
SCR_041,CAMP_C,2024-01-14,3000,2987
SCR_012,CAMP_C,2024-01-14,5000,3941
SCR_008,CAMP_C,2024-01-14,4000,3740
SCR_020,CAMP_C,2024-01-14,5000,5052
SCR_021,CAMP_C,2024-01-14,3000,2791
SCR_003,CAMP_C,2024-01-14,3000,2210
SCR_009,CAMP_C,2024-01-14,3000,2866
SCR_021,CAMP_D,2024-01-14,6000,3972
SCR_018,CAMP_D,2024-01-14,4000,4103
SCR_010,CAMP_D,2024-01-14,6000,5703
SCR_046,CAMP_D,2024-01-14,4000,3988
SCR_019,CAMP_D,2024-01-14,3000,3024
SCR_037,CAMP_D,2024-01-14,6000,5532
SCR_016,CAMP_D,2024-01-14,6000,6620
SCR_011,CAMP_D,2024-01-14,6000,6199
SCR_005,CAMP_D,2024-01-14,4000,3960
SCR_020,CAMP_D,2024-01-14,5000,5004
SCR_040,CAMP_D,2024-01-14,5000,5123
SCR_022,CAMP_D,2024-01-14,6000,5510
SCR_035,CAMP_D,2024-01-14,3000,2909
SCR_029,CAMP_D,2024-01-14,4000,3821
SCR_004,CAMP_D,2024-01-14,4000,3850
SCR_009,CAMP_D,2024-01-14,3000,2983
SCR_002,CAMP_D,2024-01-14,5000,4810
SCR_031,CAMP_D,2024-01-14,6000,5650
SCR_036,CAMP_D,2024-01-14,4000,3839
SCR_032,CAMP_D,2024-01-14,5000,5001
SCR_028,CAMP_E,2024-01-14,6000,3247
SCR_050,CAMP_E,2024-01-14,6000,5963
SCR_037,CAMP_E,2024-01-14,3000,3523
SCR_022,CAMP_E,2024-01-14,3000,2987
SCR_035,CAMP_E,2024-01-14,6000,5764
SCR_045,CAMP_E,2024-01-14,6000,5991
SCR_016,CAMP_E,2024-01-14,5000,5066
SCR_012,CAMP_E,2024-01-14,5000,5158
SCR_005,CAMP_E,2024-01-14,5000,4928
SCR_048,CAMP_E,2024-01-14,6000,6124
SCR_032,CAMP_E,2024-01-14,3000,2944
SCR_008,CAMP_E,2024-01-14,3000,2138
SCR_038,CAMP_E,2024-01-14,5000,5497
SCR_030,CAMP_E,2024-01-14,3000,3003
SCR_021,CAMP_E,2024-01-14,6000,6015
SCR_007,CAMP_E,2024-01-14,6000,5885
SCR_029,CAMP_E,2024-01-14,4000,3737
SCR_043,CAMP_E,2024-01-14,6000,5741
SCR_020,CAMP_E,2024-01-14,6000,6238
SCR_031,CAMP_E,2024-01-14,4000,3677
SCR_002,CAMP_A,2024-01-15,4000,3954
SCR_010,CAMP_A,2024-01-15,6000,5644
SCR_047,CAMP_A,2024-01-15,5000,4905
SCR_032,CAMP_A,2024-01-15,5000,2571
SCR_043,CAMP_A,2024-01-15,6000,5548
SCR_028,CAMP_A,2024-01-15,6000,5522
SCR_009,CAMP_A,2024-01-15,5000,4600
SCR_006,CAMP_A,2024-01-15,3000,2975
SCR_044,CAMP_A,2024-01-15,3000,2940
SCR_027,CAMP_A,2024-01-15,5000,5137
SCR_030,CAMP_A,2024-01-15,3000,2929
SCR_039,CAMP_A,2024-01-15,6000,5718
SCR_045,CAMP_A,2024-01-15,5000,5068
SCR_012,CAMP_A,2024-01-15,5000,5001
SCR_040,CAMP_A,2024-01-15,5000,4916
SCR_033,CAMP_A,2024-01-15,3000,2955
SCR_038,CAMP_A,2024-01-15,3000,2843
SCR_029,CAMP_A,2024-01-15,3000,2762
SCR_025,CAMP_A,2024-01-15,3000,2838
SCR_037,CAMP_A,2024-01-15,4000,3783
SCR_017,CAMP_B,2024-01-15,4000,4067
SCR_001,CAMP_B,2024-01-15,6000,5782
SCR_048,CAMP_B,2024-01-15,6000,5803
SCR_008,CAMP_B,2024-01-15,4000,4021
SCR_039,CAMP_B,2024-01-15,5000,3002
SCR_012,CAMP_B,2024-01-15,3000,2028
SCR_038,CAMP_B,2024-01-15,6000,6041
SCR_010,CAMP_B,2024-01-15,4000,4006
SCR_029,CAMP_B,2024-01-15,6000,5873
SCR_024,CAMP_B,2024-01-15,6000,5114
SCR_045,CAMP_B,2024-01-15,6000,5706
SCR_050,CAMP_B,2024-01-15,3000,3403
SCR_016,CAMP_B,2024-01-15,5000,4830
SCR_032,CAMP_B,2024-01-15,5000,4723
SCR_040,CAMP_B,2024-01-15,3000,2957
SCR_034,CAMP_B,2024-01-15,6000,6044
SCR_003,CAMP_B,2024-01-15,4000,3992
SCR_022,CAMP_B,2024-01-15,4000,3645
SCR_006,CAMP_B,2024-01-15,3000,2734
SCR_031,CAMP_B,2024-01-15,3000,2997
SCR_023,CAMP_C,2024-01-15,3000,2828
SCR_015,CAMP_C,2024-01-15,6000,5519
SCR_047,CAMP_C,2024-01-15,6000,5675
SCR_019,CAMP_C,2024-01-15,6000,5980
SCR_017,CAMP_C,2024-01-15,5000,5057
SCR_013,CAMP_C,2024-01-15,5000,4798
SCR_003,CAMP_C,2024-01-15,5000,4717
SCR_002,CAMP_C,2024-01-15,5000,4595
SCR_040,CAMP_C,2024-01-15,4000,3732
SCR_006,CAMP_C,2024-01-15,6000,6814
SCR_004,CAMP_C,2024-01-15,6000,5961
SCR_039,CAMP_C,2024-01-15,6000,5540
SCR_014,CAMP_C,2024-01-15,3000,2329
SCR_008,CAMP_C,2024-01-15,6000,4134
SCR_037,CAMP_C,2024-01-15,3000,2989
SCR_041,CAMP_C,2024-01-15,5000,4764
SCR_009,CAMP_C,2024-01-15,6000,5861
SCR_025,CAMP_C,2024-01-15,6000,5775
SCR_012,CAMP_C,2024-01-15,3000,2731
SCR_029,CAMP_C,2024-01-15,6000,5877
SCR_023,CAMP_D,2024-01-15,4000,3842
SCR_022,CAMP_D,2024-01-15,3000,2870
SCR_044,CAMP_D,2024-01-15,3000,2900
SCR_020,CAMP_D,2024-01-15,4000,3740
SCR_026,CAMP_D,2024-01-15,4000,3672
SCR_004,CAMP_D,2024-01-15,5000,5177
SCR_041,CAMP_D,2024-01-15,6000,5472
SCR_042,CAMP_D,2024-01-15,5000,3996
SCR_006,CAMP_D,2024-01-15,3000,2812
SCR_024,CAMP_D,2024-01-15,6000,6138
SCR_035,CAMP_D,2024-01-15,4000,3761
SCR_049,CAMP_D,2024-01-15,3000,1661
SCR_043,CAMP_D,2024-01-15,3000,3088
SCR_030,CAMP_D,2024-01-15,3000,2983
SCR_019,CAMP_D,2024-01-15,3000,2749
SCR_013,CAMP_D,2024-01-15,5000,4613
SCR_012,CAMP_D,2024-01-15,4000,3673
SCR_003,CAMP_D,2024-01-15,3000,3429
SCR_025,CAMP_D,2024-01-15,4000,2308
SCR_039,CAMP_D,2024-01-15,5000,5188
SCR_044,CAMP_E,2024-01-15,5000,4835
SCR_026,CAMP_E,2024-01-15,3000,3038
SCR_021,CAMP_E,2024-01-15,6000,5472
SCR_008,CAMP_E,2024-01-15,6000,6366
SCR_050,CAMP_E,2024-01-15,3000,2961
SCR_037,CAMP_E,2024-01-15,5000,5074
SCR_035,CAMP_E,2024-01-15,6000,5620
SCR_009,CAMP_E,2024-01-15,5000,4817
SCR_048,CAMP_E,2024-01-15,4000,3659
SCR_014,CAMP_E,2024-01-15,4000,3958
SCR_003,CAMP_E,2024-01-15,3000,3035
SCR_038,CAMP_E,2024-01-15,5000,4912
SCR_012,CAMP_E,2024-01-15,4000,4536
SCR_022,CAMP_E,2024-01-15,3000,3066
SCR_005,CAMP_E,2024-01-15,4000,3965
SCR_047,CAMP_E,2024-01-15,4000,3740
SCR_018,CAMP_E,2024-01-15,4000,4143
SCR_010,CAMP_E,2024-01-15,6000,5584
SCR_027,CAMP_E,2024-01-15,3000,1915
SCR_006,CAMP_E,2024-01-15,4000,3813
SCR_049,CAMP_A,2024-01-16,3000,2768
SCR_030,CAMP_A,2024-01-16,6000,5752
SCR_003,CAMP_A,2024-01-16,4000,2889
SCR_007,CAMP_A,2024-01-16,3000,2786
SCR_004,CAMP_A,2024-01-16,6000,5751
SCR_035,CAMP_A,2024-01-16,6000,5952
SCR_012,CAMP_A,2024-01-16,5000,4632
SCR_011,CAMP_A,2024-01-16,3000,2773
SCR_002,CAMP_A,2024-01-16,6000,5593
SCR_032,CAMP_A,2024-01-16,5000,4741
SCR_033,CAMP_A,2024-01-16,4000,3971
SCR_008,CAMP_A,2024-01-16,4000,3927
SCR_005,CAMP_A,2024-01-16,4000,4719
SCR_016,CAMP_A,2024-01-16,6000,5628
SCR_029,CAMP_A,2024-01-16,6000,5677
SCR_021,CAMP_A,2024-01-16,6000,5652
SCR_027,CAMP_A,2024-01-16,5000,4694
SCR_013,CAMP_A,2024-01-16,4000,4107
SCR_045,CAMP_A,2024-01-16,6000,5491
SCR_039,CAMP_A,2024-01-16,6000,5853
SCR_028,CAMP_B,2024-01-16,6000,5586
SCR_034,CAMP_B,2024-01-16,6000,6042
SCR_026,CAMP_B,2024-01-16,3000,2910
SCR_031,CAMP_B,2024-01-16,4000,3850
SCR_045,CAMP_B,2024-01-16,5000,5007
SCR_007,CAMP_B,2024-01-16,3000,2757
SCR_029,CAMP_B,2024-01-16,5000,4742
SCR_032,CAMP_B,2024-01-16,5000,4948
SCR_016,CAMP_B,2024-01-16,4000,3682
SCR_006,CAMP_B,2024-01-16,5000,4585
SCR_036,CAMP_B,2024-01-16,5000,4622
SCR_001,CAMP_B,2024-01-16,5000,4576
SCR_027,CAMP_B,2024-01-16,5000,4913
SCR_014,CAMP_B,2024-01-16,3000,3031
SCR_009,CAMP_B,2024-01-16,4000,3764
SCR_023,CAMP_B,2024-01-16,3000,3017
SCR_019,CAMP_B,2024-01-16,4000,4035
SCR_042,CAMP_B,2024-01-16,5000,4723
SCR_041,CAMP_B,2024-01-16,6000,5509
SCR_039,CAMP_B,2024-01-16,5000,4875
SCR_008,CAMP_C,2024-01-16,4000,4002
SCR_031,CAMP_C,2024-01-16,6000,5619
SCR_046,CAMP_C,2024-01-16,3000,3108
SCR_035,CAMP_C,2024-01-16,4000,3858
SCR_044,CAMP_C,2024-01-16,3000,2754
SCR_047,CAMP_C,2024-01-16,4000,3910
SCR_019,CAMP_C,2024-01-16,5000,4772
SCR_029,CAMP_C,2024-01-16,5000,4982
SCR_040,CAMP_C,2024-01-16,6000,5902
SCR_024,CAMP_C,2024-01-16,5000,4719
SCR_005,CAMP_C,2024-01-16,6000,5684
SCR_013,CAMP_C,2024-01-16,3000,2840
SCR_030,CAMP_C,2024-01-16,4000,3723
SCR_006,CAMP_C,2024-01-16,5000,4663
SCR_037,CAMP_C,2024-01-16,4000,3700
SCR_026,CAMP_C,2024-01-16,5000,4836
SCR_012,CAMP_C,2024-01-16,5000,4915
SCR_048,CAMP_C,2024-01-16,3000,3111
SCR_042,CAMP_C,2024-01-16,4000,3920
SCR_004,CAMP_C,2024-01-16,4000,3703
SCR_002,CAMP_D,2024-01-16,3000,2944
SCR_026,CAMP_D,2024-01-16,5000,3673
SCR_032,CAMP_D,2024-01-16,4000,3688
SCR_010,CAMP_D,2024-01-16,3000,2806
SCR_030,CAMP_D,2024-01-16,4000,4038
SCR_021,CAMP_D,2024-01-16,4000,2818
SCR_047,CAMP_D,2024-01-16,6000,6206
SCR_001,CAMP_D,2024-01-16,6000,5707
SCR_035,CAMP_D,2024-01-16,3000,2870
SCR_033,CAMP_D,2024-01-16,4000,3862
SCR_022,CAMP_D,2024-01-16,6000,5682
SCR_019,CAMP_D,2024-01-16,5000,4839
SCR_031,CAMP_D,2024-01-16,3000,3076
SCR_039,CAMP_D,2024-01-16,6000,5685
SCR_044,CAMP_D,2024-01-16,6000,5783
SCR_029,CAMP_D,2024-01-16,3000,2848
SCR_040,CAMP_D,2024-01-16,5000,4324
SCR_008,CAMP_D,2024-01-16,6000,6703
SCR_038,CAMP_D,2024-01-16,5000,4911
SCR_042,CAMP_D,2024-01-16,4000,4072
SCR_019,CAMP_E,2024-01-16,4000,3997
SCR_036,CAMP_E,2024-01-16,4000,3162
SCR_032,CAMP_E,2024-01-16,6000,5512
SCR_003,CAMP_E,2024-01-16,5000,4917
SCR_020,CAMP_E,2024-01-16,5000,4859
SCR_038,CAMP_E,2024-01-16,3000,3015
SCR_046,CAMP_E,2024-01-16,3000,2793
SCR_048,CAMP_E,2024-01-16,3000,2909
SCR_049,CAMP_E,2024-01-16,4000,3667
SCR_030,CAMP_E,2024-01-16,5000,5142
SCR_015,CAMP_E,2024-01-16,5000,3054
SCR_002,CAMP_E,2024-01-16,3000,3028
SCR_001,CAMP_E,2024-01-16,4000,3951
SCR_010,CAMP_E,2024-01-16,4000,4093
SCR_017,CAMP_E,2024-01-16,5000,5003
SCR_044,CAMP_E,2024-01-16,5000,5706
SCR_031,CAMP_E,2024-01-16,4000,2787
SCR_008,CAMP_E,2024-01-16,5000,4817
SCR_050,CAMP_E,2024-01-16,4000,4326
SCR_014,CAMP_E,2024-01-16,4000,4053
SCR_036,CAMP_A,2024-01-17,5000,4748
SCR_040,CAMP_A,2024-01-17,3000,3064
SCR_045,CAMP_A,2024-01-17,4000,3799
SCR_034,CAMP_A,2024-01-17,4000,3680
SCR_035,CAMP_A,2024-01-17,3000,2383
SCR_050,CAMP_A,2024-01-17,6000,3245
SCR_008,CAMP_A,2024-01-17,3000,3084
SCR_027,CAMP_A,2024-01-17,3000,2261
SCR_030,CAMP_A,2024-01-17,3000,3088
SCR_005,CAMP_A,2024-01-17,4000,3744
